         102   54.6089       3.52618      0.851808E-17  0.733092E-16  0.613656E-15  0.302498E-16  0.306723E-15  0.162635E-15  0.100095E-15  0.848386E-15  0.253513E-15  0.183870E-14  0.599117E-14  0.390733E-13  0.192914E-15
         103   54.7006       3.52804      0.851233E-17  0.732561E-16  0.614642E-15  0.302279E-16  0.307172E-15  0.162911E-15  0.100272E-15  0.848704E-15  0.253564E-15  0.183849E-14  0.599036E-14  0.390705E-13  0.192997E-15
         104   54.7932       3.52992      0.850653E-17  0.732025E-16  0.615636E-15  0.302059E-16  0.307626E-15  0.163189E-15  0.100450E-15  0.849024E-15  0.253614E-15  0.183828E-14  0.598954E-14  0.390676E-13  0.193080E-15
         105   54.8867       3.53182      0.850068E-17  0.731485E-16  0.616639E-15  0.301837E-16  0.308084E-15  0.163470E-15  0.100629E-15  0.849347E-15  0.253665E-15  0.183807E-14  0.598871E-14  0.390647E-13  0.193165E-15
         106   54.9812       3.53374      0.849479E-17  0.730941E-16  0.617652E-15  0.301614E-16  0.308546E-15  0.163753E-15  0.100810E-15  0.849672E-15  0.253716E-15  0.183786E-14  0.598787E-14  0.390617E-13  0.193249E-15
         107   55.0765       3.53567      0.848885E-17  0.730393E-16  0.618672E-15  0.301388E-16  0.309011E-15  0.164039E-15  0.100993E-15  0.850000E-15  0.253768E-15  0.183764E-14  0.598703E-14  0.390587E-13  0.193335E-15
         108   55.1727       3.53761      0.848287E-17  0.729841E-16  0.619702E-15  0.301161E-16  0.309481E-15  0.164327E-15  0.101177E-15  0.850330E-15  0.253820E-15  0.183742E-14  0.598618E-14  0.390558E-13  0.193422E-15
         109   55.2699       3.53958      0.847685E-17  0.729284E-16  0.620741E-15  0.300933E-16  0.309955E-15  0.164618E-15  0.101363E-15  0.850663E-15  0.253873E-15  0.183720E-14  0.598532E-14  0.390527E-13  0.193509E-15
         110   55.3679       3.54156      0.847077E-17  0.728724E-16  0.621788E-15  0.300702E-16  0.310433E-15  0.164912E-15  0.101551E-15  0.850998E-15  0.253926E-15  0.183698E-14  0.598446E-14  0.390497E-13  0.193597E-15
         111   55.4668       3.54356      0.846466E-17  0.728159E-16  0.622844E-15  0.300470E-16  0.310915E-15  0.165208E-15  0.101740E-15  0.851336E-15  0.253979E-15  0.183675E-14  0.598358E-14  0.390466E-13  0.193685E-15
